Having run the script on the test database, let's see how it does with PRV's observations....

mysql> SELECT name, band, JD, unique_id, timeseries FROM temp_observations WHERE obscode="PRV" ORDER BY name, band, JD;
+-----------------------+------+---------------+------------+------------+
| name                  | band | JD            | unique_id  | timeseries |
| V0344 NOR             | 2    | 2456820.05074 | 1264718056 |       NULL |
| V0369 CYG             | 2    | 2456793.81559 | 1264623704 |       NULL |
| V0369 CYG             | 2    | 2456806.90137 | 1264665919 |       NULL |
| V0369 CYG             | 2    | 2456813.89837 | 1264697779 |       NULL |
| V0369 CYG             | 2    | 2456830.88288 | 1264765714 |       NULL |
| V0369 CYG             | 2    | 2456835.87622 | 1264812987 |       NULL |
| V0369 CYG             | 2    | 2456890.73888 | 1265055373 |       NULL |
| V0369 CYG             | 2    | 2456894.69766 | 1265095552 |       NULL |
| V0369 CYG             | 2    | 2456901.68824 | 1265129278 |       NULL |
| V0369 CYG             | 2    | 2456944.59053 | 1265487033 |       NULL |
| V0369 CYG             | 2    | 2456954.58992 | 1265571213 |       NULL |
| V0426 OPH             | 2    | 2456830.12002 | 1264765712 |       NULL |
| V0426 OPH             | 2    | 2456841.08964 | 1264812980 |       NULL |
| V0426 OPH             | 2    | 2456847.12941 | 1264836745 |       NULL |
| V0426 OPH             | 2    | 2456849.13082 | 1264847046 |       NULL |
| V0426 OPH             | 2    | 2456852.13133 | 1264860970 |       NULL |
| V0450 OPH             | 2    | 2456802.84850 | 1264656007 |       NULL |
| V0450 OPH             | 2    | 2456806.88913 | 1264665914 |       NULL |
| V0450 OPH             | 2    | 2456810.84010 | 1264676760 |       NULL |
| V0450 OPH             | 2    | 2456813.87987 | 1264697765 |       NULL |
| V0450 OPH             | 2    | 2456835.91552 | 1264812991 |       NULL |
| V0450 OPH             | 2    | 2456848.81846 | 1264844395 |       NULL |
| V0450 OPH             | 2    | 2456862.89337 | 1264951228 |       NULL |
| V0450 OPH             | 2    | 2456887.76293 | 1265042263 |       NULL |
| V0450 OPH             | 2    | 2456894.76470 | 1265095556 |       NULL |
| V0506 SGR             | 2    | 2457242.95183 | 1268294995 |       NULL |
| V0506 SGR             | 2    | 2457243.95537 | 1268307488 |       NULL |
| V0513 CAS             | 2    | 2456886.93191 | 1265042292 |       NULL |
| V0513 CAS             | 2    | 2456893.94846 | 1265095578 |       NULL |
| V0513 CAS             | 2    | 2456894.95003 | 1265095570 |       NULL |
| V0513 CAS             | 2    | 2456898.94735 | 1265129261 |       NULL |
| V0513 CAS             | 2    | 2456900.95421 | 1265129268 |       NULL |
| V0513 CAS             | 2    | 2456902.91961 | 1265137242 |       NULL |
| V0513 CAS             | 2    | 2456904.91987 | 1265161577 |       NULL |
| V0513 CAS             | 2    | 2456910.92133 | 1265178758 |       NULL |
| V0513 CAS             | 2    | 2456930.83582 | 1265439517 |       NULL |
| V0513 CAS             | 2    | 2456932.83538 | 1265439498 |       NULL |
| V0513 CAS             | 2    | 2456936.83784 | 1265459037 |       NULL |
| V0513 CAS             | 2    | 2456940.83545 | 1265459031 |       NULL |
| V0513 CAS             | 2    | 2456942.83625 | 1265459023 |       NULL |
| V0513 CAS             | 2    | 2456944.83563 | 1265487032 |       NULL |
| V0513 CAS             | 2    | 2456946.84008 | 1265487025 |       NULL |
| V0513 CAS             | 2    | 2456954.83549 | 1265571212 |       NULL |
| V0513 CAS             | 2    | 2456956.83574 | 1265578498 |       NULL |
| V0513 CAS             | 2    | 2456958.83661 | 1265578494 |       NULL |
| V0513 CAS             | 2    | 2456960.84022 | 1265578487 |       NULL |
| V0513 CAS             | 2    | 2456969.75234 | 1265617894 |       NULL |
| V0513 CAS             | 2    | 2456971.75358 | 1265617886 |       NULL |
| V0513 CAS             | 2    | 2456972.76156 | 1265633708 |       NULL |
| V0513 CAS             | 2    | 2456973.75286 | 1265633702 |       NULL |
| V0513 CAS             | 2    | 2456977.77428 | 1265659417 |       NULL |
| V0513 CAS             | 2    | 2456979.77602 | 1265669074 |       NULL |
| V0513 CAS             | 2    | 2456982.75833 | 1265693410 |       NULL |
| V0513 CAS             | 2    | 2456984.75196 | 1265693399 |       NULL |
| V0513 CAS             | 2    | 2456985.75270 | 1265693394 |       NULL |
| V0513 CAS             | 2    | 2456986.75490 | 1265693390 |       NULL |
| V0513 CAS             | 2    | 2456989.75329 | 1267046252 |       NULL |
| V0513 CAS             | 2    | 2456991.75221 | 1267046249 |       NULL |
| V0513 CAS             | 2    | 2456992.75985 | 1267046244 |       NULL |
| V0513 CAS             | 2    | 2456999.68414 | 1267346167 |       NULL |
| V0513 CAS             | 2    | 2457003.72435 | 1267346163 |       NULL |
| V0513 CAS             | 2    | 2457004.71834 | 1267346156 |       NULL |
| V0513 CAS             | 2    | 2457005.77696 | 1267340537 |       NULL |
| V0513 CAS             | 2    | 2457006.77580 | 1267340526 |       NULL |
| V0513 CAS             | 2    | 2457007.79426 | 1267340525 |       NULL |
| V0513 CAS             | 2    | 2457009.82303 | 1267340524 |       NULL |
| V0513 CAS             | 2    | 2457011.82175 | 1267340523 |       NULL |
| V0513 CAS             | 2    | 2457012.66223 | 1267340522 |       NULL |
| V0513 CAS             | 2    | 2457015.72582 | 1267340521 |       NULL |
| V0513 CAS             | 2    | 2457017.71891 | 1267358830 |       NULL |
| V0513 CAS             | 2    | 2457021.66885 | 1267358821 |       NULL |
| V0513 CAS             | 2    | 2457024.67212 | 1267358815 |       NULL |
| V0513 CAS             | 2    | 2457087.58546 | 1267374968 |       NULL |
| V0513 CAS             | 2    | 2457088.58230 | 1267400331 |       NULL |
| V0513 CAS             | 2    | 2457167.92502 | 1268000291 |       NULL |
| V0513 CAS             | 2    | 2457169.91932 | 1268000282 |       NULL |
| V0513 CAS             | 2    | 2457170.92103 | 1268000273 |       NULL |
| V0513 CAS             | 2    | 2457171.92081 | 1268000263 |       NULL |
| V0513 CAS             | 2    | 2457176.91663 | 1268101624 |       NULL |
| V0513 CAS             | 2    | 2457177.91978 | 1268101612 |       NULL |
| V0513 CAS             | 2    | 2457184.90991 | 1268104309 |       NULL |
| V0513 CAS             | 2    | 2457185.90979 | 1268104300 |       NULL |
| V0513 CAS             | 2    | 2457186.90961 | 1268104291 |       NULL |
| V0513 CAS             | 2    | 2457187.91021 | 1268104279 |       NULL |
| V0513 CAS             | 2    | 2457190.90905 | 1268104270 |       NULL |
| V0513 CAS             | 2    | 2457194.94076 | 1268104222 |       NULL |
| V0513 CAS             | 2    | 2457195.91069 | 1268104212 |       NULL |
| V0513 CAS             | 2    | 2457202.91152 | 1268104194 |       NULL |
| V0513 CAS             | 2    | 2457204.89868 | 1268104153 |       NULL |
| V0513 CAS             | 2    | 2457205.90100 | 1268104161 |       NULL |
| V0513 CAS             | 2    | 2457216.88433 | 1268104170 |       NULL |
| V0513 CAS             | 2    | 2457218.88252 | 1268104176 |       NULL |
| V0513 CAS             | 2    | 2457221.87825 | 1268104183 |       NULL |
| V0513 CAS             | 2    | 2457229.94941 | 1268178114 |       NULL |
| V0513 CAS             | 2    | 2457230.94628 | 1268237390 |       NULL |
| V0513 CAS             | 2    | 2457239.89516 | 1268282958 |       NULL |
| V0513 CAS             | 2    | 2457240.89549 | 1268282963 |       NULL |
| V0513 CAS             | 2    | 2457241.89854 | 1268287904 |       NULL |
| V0513 CAS             | 2    | 2457550.94066 | 1270665335 |       NULL |
| V0513 CAS             | 2    | 2457554.88528 | 1270697148 |       NULL |
| V0513 CAS             | 2    | 2457557.88571 | 1270697143 |       NULL |
| V0513 CAS             | 2    | 2457561.88885 | 1270708442 |       NULL |
| V0513 CAS             | 2    | 2457569.88435 | 1270756081 |       NULL |
| V0513 CAS             | 2    | 2457570.88546 | 1270778919 |       NULL |
| V0513 CAS             | 2    | 2457572.88575 | 1270778912 |       NULL |
| V0513 CAS             | 2    | 2457573.88954 | 1270778905 |       NULL |
| V0513 CAS             | 2    | 2457575.88479 | 1270812513 |       NULL |
| V0513 CAS             | 2    | 2457579.88547 | 1270824921 |       NULL |
| V0513 CAS             | 2    | 2457580.88895 | 1270829259 |       NULL |
| V0513 CAS             | 2    | 2457582.82850 | 1270896077 |       NULL |
| V0513 CAS             | 2    | 2457589.85358 | 1270935601 |       NULL |
| V0513 CAS             | 2    | 2457590.84319 | 1270935595 |       NULL |
| V0513 CAS             | 2    | 2457594.84913 | 1270968585 |       NULL |
| V0513 CAS             | 2    | 2457598.84817 | 1271014190 |       NULL |
| V0513 CAS             | 2    | 2457604.84701 | 1271169606 |       NULL |
| V0513 CAS             | 2    | 2457607.84414 | 1271169594 |       NULL |
| V0513 CAS             | 2    | 2457616.84604 | 1271208338 |       NULL |
| V0513 CAS             | 2    | 2457635.84039 | 1271339814 |       NULL |
| V0513 CAS             | 2    | 2457636.85825 | 1271339809 |       NULL |
| V0513 CAS             | 2    | 2457637.84200 | 1271339800 |       NULL |
| V0513 CAS             | 2    | 2457641.83824 | 1271405862 |       NULL |
| V0513 CAS             | 2    | 2457648.84028 | 1271438668 |       NULL |
| V0513 CAS             | 2    | 2457649.83777 | 1271438666 |       NULL |
| V0513 CAS             | 2    | 2457650.83619 | 1271438664 |       NULL |
| V0513 CAS             | 2    | 2457653.84074 | 1271516208 |       NULL |
| V0513 CAS             | 2    | 2457655.83644 | 1271516200 |       NULL |
| V0513 CAS             | 2    | 2457659.83622 | 1271541527 |       NULL |
| V0513 CAS             | 2    | 2457664.86057 | 1271541523 |       NULL |
| V0513 CAS             | 2    | 2457666.85704 | 1271541522 |       NULL |
| V0648 CEP             | 2    | 2456862.92567 | 1264958567 |       NULL |
| V0648 CEP             | 2    | 2456887.78887 | 1265042277 |       NULL |
| V0648 CEP             | 2    | 2456892.76634 | 1265068694 |       NULL |
| V0648 CEP             | 2    | 2456893.63388 | 1265095583 |       NULL |
| V0648 CEP             | 2    | 2456893.90525 | 1265095597 |       NULL |
| V0648 CEP             | 2    | 2456894.80253 | 1265095605 |       NULL |
| V0648 CEP             | 2    | 2456897.80644 | 1265109052 |       NULL |
| V0648 CEP             | 2    | 2456898.79391 | 1265129235 |       NULL |
| V0648 CEP             | 2    | 2456899.79303 | 1265129243 |       NULL |
| V0648 CEP             | 2    | 2456932.78306 | 1265439499 |       NULL |
| V0648 CEP             | 2    | 2456953.82037 | 1265571227 |       NULL |
| V0648 CEP             | 3    | 2456862.92699 | 1264958565 |       NULL |
| V0648 CEP             | 3    | 2456887.79016 | 1265042279 |       NULL |
| V0648 CEP             | 3    | 2456892.76823 | 1265068696 |       NULL |
| V0648 CEP             | 3    | 2456893.63529 | 1265095585 |       NULL |
| V0648 CEP             | 3    | 2456893.76741 | 1265095591 |       NULL |
| V0648 CEP             | 3    | 2456893.90669 | 1265095599 |       NULL |
| V0648 CEP             | 3    | 2456894.80406 | 1265095607 |       NULL |
| V0648 CEP             | 3    | 2456898.79522 | 1265129237 |       NULL |
| V0648 CEP             | 3    | 2456899.79440 | 1265129245 |       NULL |
| V0648 CEP             | 3    | 2456953.82166 | 1265571225 |       NULL |
| V0648 CEP             | 4    | 2456862.92804 | 1264958563 |       NULL |
| V0648 CEP             | 4    | 2456887.79130 | 1265042281 |       NULL |
| V0648 CEP             | 4    | 2456892.76958 | 1265068698 |       NULL |
| V0648 CEP             | 4    | 2456893.63654 | 1265095587 |       NULL |
| V0648 CEP             | 4    | 2456893.76870 | 1265095593 |       NULL |
| V0648 CEP             | 4    | 2456893.90801 | 1265095601 |       NULL |
| V0648 CEP             | 4    | 2456894.80550 | 1265095609 |       NULL |
| V0648 CEP             | 4    | 2456897.80921 | 1265109050 |       NULL |
| V0648 CEP             | 4    | 2456898.79649 | 1265129239 |       NULL |
| V0648 CEP             | 4    | 2456899.79559 | 1265129247 |       NULL |
| V0648 CEP             | 4    | 2456953.82279 | 1265571223 |       NULL |
| V0648 CEP             | 5    | 2456862.92919 | 1264958561 |       NULL |
| V0648 CEP             | 5    | 2456887.79218 | 1265042283 |       NULL |
| V0648 CEP             | 5    | 2456892.77074 | 1265068700 |       NULL |
| V0648 CEP             | 5    | 2456893.63750 | 1265095589 |       NULL |
| V0648 CEP             | 5    | 2456893.76973 | 1265095595 |       NULL |
| V0648 CEP             | 5    | 2456893.90905 | 1265095603 |       NULL |
| V0648 CEP             | 5    | 2456894.80654 | 1265095611 |       NULL |
| V0648 CEP             | 5    | 2456897.81019 | 1265109047 |       NULL |
| V0648 CEP             | 5    | 2456898.79735 | 1265129241 |       NULL |
| V0648 CEP             | 5    | 2456899.79650 | 1265129249 |       NULL |
| V0648 CEP             | 5    | 2456953.82366 | 1265571221 |       NULL |
| V0840 HER             | 2    | 2456793.78890 | 1264623694 |       NULL |
| V0840 HER             | 2    | 2456810.83450 | 1264676756 |       NULL |
| V0843 CYG             | 2    | 2457122.96748 | 1267543376 |       NULL |
| V0843 CYG             | 2    | 2457123.96794 | 1267595138 |       NULL |
| V0843 CYG             | 2    | 2457127.96191 | 1267595108 |       NULL |
| V0843 CYG             | 2    | 2457129.95942 | 1267595105 |       NULL |
| V0843 CYG             | 2    | 2457130.96235 | 1267603022 |       NULL |
| V0843 CYG             | 2    | 2457132.96231 | 1267610613 |       NULL |
| V0843 CYG             | 2    | 2457133.96079 | 1267613507 |       NULL |
| V0843 CYG             | 2    | 2457135.95714 | 1267629294 |       NULL |
| V0843 CYG             | 2    | 2457137.95311 | 1267634497 |       NULL |
| V0843 CYG             | 2    | 2457141.95125 | 1267656600 |       NULL |
| V0843 CYG             | 2    | 2457142.94603 | 1267656588 |       NULL |
| V0843 CYG             | 2    | 2457143.94832 | 1267660502 |       NULL |
| V0843 CYG             | 2    | 2457144.95076 | 1267673574 |       NULL |
| V0843 CYG             | 2    | 2457150.93845 | 1267700582 |       NULL |
| V0843 CYG             | 2    | 2457151.93698 | 1267710954 |       NULL |
| V0843 CYG             | 2    | 2457153.93267 | 1267750124 |       NULL |
| V0843 CYG             | 2    | 2457160.92994 | 1267750106 |       NULL |
| V0843 CYG             | 2    | 2457162.89521 | 1267764639 |       NULL |
| V0843 CYG             | 2    | 2457167.93139 | 1268000290 |       NULL |
| V0843 CYG             | 2    | 2457169.92505 | 1268000281 |       NULL |
| V0843 CYG             | 2    | 2457170.92738 | 1268000272 |       NULL |
| V0843 CYG             | 2    | 2457171.92738 | 1268000262 |       NULL |
| V0843 CYG             | 2    | 2457176.92329 | 1268101623 |       NULL |
| V0843 CYG             | 2    | 2457177.92668 | 1268101611 |       NULL |
| V0843 CYG             | 2    | 2457185.91612 | 1268104298 |       NULL |
| V0843 CYG             | 2    | 2457186.92094 | 1268104289 |       NULL |
| V0843 CYG             | 2    | 2457187.91691 | 1268104277 |       NULL |
| V0843 CYG             | 2    | 2457190.91521 | 1268104268 |       NULL |
| V0843 CYG             | 2    | 2457194.94707 | 1268104220 |       NULL |
| V0843 CYG             | 2    | 2457205.90712 | 1268104165 |       NULL |
| V0868 CYG             | 2    | 2456829.77047 | 1264755151 |       NULL |
| V0876 SCO             | 2    | 2456795.80993 | 1264639613 |       NULL |
| V0930 CYG             | 2    | 2456833.79994 | 1264776092 |       NULL |
| V0930 CYG             | 2    | 2457112.97737 | 1267482733 |       NULL |
| V0930 CYG             | 2    | 2457113.96442 | 1267488382 |       NULL |
| V0930 CYG             | 2    | 2457114.96270 | 1267492785 |       NULL |
| V0930 CYG             | 2    | 2457118.97059 | 1267514511 |       NULL |
| V0930 CYG             | 2    | 2457122.96332 | 1267543377 |       NULL |
| V0930 CYG             | 2    | 2457123.96368 | 1267595140 |       NULL |
| V0930 CYG             | 2    | 2457127.95778 | 1267595113 |       NULL |
| V0930 CYG             | 2    | 2457129.95531 | 1267595111 |       NULL |
| V0930 CYG             | 2    | 2457130.95807 | 1267603024 |       NULL |
| V0930 CYG             | 2    | 2457132.95715 | 1267610616 |       NULL |
| V0930 CYG             | 2    | 2457133.95662 | 1267613508 |       NULL |
| V0930 CYG             | 2    | 2457134.94999 | 1267629307 |       NULL |
| V0930 CYG             | 2    | 2457135.95286 | 1267629296 |       NULL |
| V0930 CYG             | 2    | 2457137.94897 | 1267634499 |       NULL |
| V0930 CYG             | 2    | 2457141.94713 | 1267656602 |       NULL |
| V0930 CYG             | 2    | 2457142.94186 | 1267656590 |       NULL |
| V0930 CYG             | 2    | 2457143.94424 | 1267660504 |       NULL |
| V0930 CYG             | 2    | 2457144.94644 | 1267673576 |       NULL |
| V0930 CYG             | 2    | 2457150.93008 | 1267700584 |       NULL |
| V0930 CYG             | 2    | 2457151.92794 | 1267710956 |       NULL |
| V0930 CYG             | 2    | 2457153.92462 | 1267750126 |       NULL |
| V0930 CYG             | 2    | 2457160.92174 | 1267750108 |       NULL |
| V0930 CYG             | 2    | 2457162.88656 | 1267764640 |       NULL |
| V0930 CYG             | 2    | 2457165.92287 | 1267771579 |       NULL |
| V0930 CYG             | 2    | 2457167.91968 | 1268000293 |       NULL |
| V0930 CYG             | 2    | 2457169.91405 | 1268000284 |       NULL |
| V0930 CYG             | 2    | 2457170.91568 | 1268000275 |       NULL |
| V0930 CYG             | 2    | 2457171.91524 | 1268000265 |       NULL |
| V0930 CYG             | 2    | 2457176.91081 | 1268101626 |       NULL |
| V0930 CYG             | 2    | 2457177.91288 | 1268101614 |       NULL |
| V0930 CYG             | 2    | 2457184.90376 | 1268104311 |       NULL |
| V0930 CYG             | 2    | 2457185.90350 | 1268104303 |       NULL |
| V0930 CYG             | 2    | 2457186.90321 | 1268104293 |       NULL |
| V0930 CYG             | 2    | 2457187.90369 | 1268104281 |       NULL |
| V0930 CYG             | 2    | 2457190.90344 | 1268104272 |       NULL |
| V0930 CYG             | 2    | 2457194.93203 | 1268104224 |       NULL |
| V0930 CYG             | 2    | 2457195.90435 | 1268104214 |       NULL |
| V0930 CYG             | 2    | 2457202.90472 | 1268104196 |       NULL |
| V0930 CYG             | 2    | 2457204.89295 | 1268104149 |       NULL |
| V0930 CYG             | 2    | 2457205.89279 | 1268104158 |       NULL |
| V0930 CYG             | 2    | 2457216.87870 | 1268104167 |       NULL |
| V0930 CYG             | 2    | 2457218.87646 | 1268104173 |       NULL |
| V0930 CYG             | 2    | 2457221.87250 | 1268104179 |       NULL |
| V0962 CEP             | 2    | 2456862.92057 | 1264951216 |       NULL |
| V0962 CEP             | 2    | 2456887.78455 | 1265042275 |       NULL |
| V0962 CEP             | 2    | 2456894.79777 | 1265095567 |       NULL |
| V1016 SGR             | 2    | 2457242.95183 | 1268294996 |       NULL |
| V1016 SGR             | 2    | 2457243.95537 | 1268307486 |       NULL |
| V1101 AQL             | 2    | 2456833.80169 | 1264776095 |       NULL |
| V1101 AQL             | 2    | 2457112.97970 | 1267482732 |       NULL |
| V1101 AQL             | 2    | 2457113.96718 | 1267488379 |       NULL |
| V1101 AQL             | 2    | 2457114.96481 | 1267492784 |       NULL |
| V1101 AQL             | 2    | 2457118.97340 | 1267514510 |       NULL |
| V1101 AQL             | 2    | 2457122.96549 | 1267543373 |       NULL |
| V1101 AQL             | 2    | 2457123.96589 | 1267595139 |       NULL |
| V1101 AQL             | 2    | 2457127.95993 | 1267595110 |       NULL |
| V1101 AQL             | 2    | 2457129.95747 | 1267595109 |       NULL |
| V1101 AQL             | 2    | 2457130.96034 | 1267603023 |       NULL |
| V1101 AQL             | 2    | 2457132.95994 | 1267610615 |       NULL |
| V1101 AQL             | 2    | 2457133.95877 | 1267613504 |       NULL |
| V1101 AQL             | 2    | 2457134.95216 | 1267629298 |       NULL |
| V1101 AQL             | 2    | 2457135.95515 | 1267629295 |       NULL |
| V1101 AQL             | 2    | 2457137.95112 | 1267634498 |       NULL |
| V1101 AQL             | 2    | 2457141.94927 | 1267656601 |       NULL |
| V1101 AQL             | 2    | 2457142.94402 | 1267656589 |       NULL |
| V1101 AQL             | 2    | 2457143.94635 | 1267660503 |       NULL |
| V1101 AQL             | 2    | 2457144.94868 | 1267673575 |       NULL |
| V1101 AQL             | 2    | 2457150.93237 | 1267700583 |       NULL |
| V1101 AQL             | 2    | 2457151.93041 | 1267710955 |       NULL |
| V1101 AQL             | 2    | 2457153.92683 | 1267750125 |       NULL |
| V1101 AQL             | 2    | 2457160.92397 | 1267750107 |       NULL |
| V1101 AQL             | 2    | 2457162.88905 | 1267764636 |       NULL |
| V1101 AQL             | 2    | 2457165.92565 | 1267771578 |       NULL |
| V1101 AQL             | 2    | 2457167.92185 | 1268000292 |       NULL |
| V1101 AQL             | 2    | 2457169.91618 | 1268000283 |       NULL |
| V1101 AQL             | 2    | 2457170.91787 | 1268000274 |       NULL |
| V1101 AQL             | 2    | 2457171.91758 | 1268000264 |       NULL |
| V1101 AQL             | 2    | 2457176.91325 | 1268101625 |       NULL |
| V1101 AQL             | 2    | 2457177.91631 | 1268101613 |       NULL |
| V1101 AQL             | 2    | 2457184.90682 | 1268104310 |       NULL |
| V1101 AQL             | 2    | 2457185.90662 | 1268104301 |       NULL |
| V1101 AQL             | 2    | 2457186.90638 | 1268104292 |       NULL |
| V1101 AQL             | 2    | 2457187.90691 | 1268104280 |       NULL |
| V1101 AQL             | 2    | 2457190.90559 | 1268104271 |       NULL |
| V1101 AQL             | 2    | 2457194.93429 | 1268104223 |       NULL |
| V1101 AQL             | 2    | 2457195.90691 | 1268104213 |       NULL |
| V1101 AQL             | 2    | 2457202.90745 | 1268104195 |       NULL |
| V1101 AQL             | 2    | 2457204.89520 | 1268104152 |       NULL |
| V1101 AQL             | 2    | 2457205.89495 | 1268104160 |       NULL |
| V1101 AQL             | 2    | 2457216.88084 | 1268104169 |       NULL |
| V1101 AQL             | 2    | 2457218.87894 | 1268104175 |       NULL |
| V1101 AQL             | 2    | 2457221.87471 | 1268104181 |       NULL |
| V1101 AQL             | 2    | 2457229.94569 | 1268178115 |       NULL |
| V1101 AQL             | 2    | 2457230.93935 | 1268237391 |       NULL |
| V1101 AQL             | 2    | 2457239.89124 | 1268287903 |       NULL |
| V1101 AQL             | 2    | 2457240.89177 | 1268282962 |       NULL |
| V1101 AQL             | 2    | 2457241.89490 | 1268295000 |       NULL |
| V1101 AQL             | 2    | 2457550.93725 | 1270665334 |       NULL |
| V1101 AQL             | 2    | 2457554.88215 | 1270697149 |       NULL |
| V1101 AQL             | 2    | 2457557.88256 | 1270697144 |       NULL |
| V1101 AQL             | 2    | 2457561.88256 | 1270708443 |       NULL |
| V1101 AQL             | 2    | 2457569.88093 | 1270756082 |       NULL |
| V1101 AQL             | 2    | 2457570.88164 | 1270778920 |       NULL |
| V1101 AQL             | 2    | 2457572.88233 | 1270778913 |       NULL |
| V1101 AQL             | 2    | 2457573.88264 | 1270778906 |       NULL |
| V1101 AQL             | 2    | 2457575.88138 | 1270812514 |       NULL |
| V1101 AQL             | 2    | 2457579.88200 | 1270824922 |       NULL |
| V1101 AQL             | 2    | 2457580.88549 | 1270829260 |       NULL |
| V1101 AQL             | 2    | 2457582.82541 | 1270896078 |       NULL |
| V1101 AQL             | 2    | 2457589.85015 | 1270935602 |       NULL |
| V1101 AQL             | 2    | 2457590.83976 | 1270935596 |       NULL |
| V1101 AQL             | 2    | 2457594.84567 | 1270968586 |       NULL |
| V1101 AQL             | 2    | 2457598.84469 | 1271014191 |       NULL |
| V1101 AQL             | 2    | 2457604.84347 | 1271169607 |       NULL |
| V1101 AQL             | 2    | 2457607.84057 | 1271169595 |       NULL |
| V1101 AQL             | 2    | 2457616.84245 | 1271208339 |       NULL |
| V1101 AQL             | 2    | 2457635.65243 | 1271339815 |       NULL |
| V1101 AQL             | 2    | 2457637.65030 | 1271339803 |       NULL |
| V1101 AQL             | 2    | 2457640.65017 | 1271405863 |       NULL |
| V1101 AQL             | 2    | 2457648.65039 | 1271438669 |       NULL |
| V1101 AQL             | 2    | 2457654.57889 | 1271516205 |       NULL |
| V1101 AQL             | 2    | 2457656.58076 | 1271516197 |       NULL |
| V1101 AQL             | 2    | 2457661.61253 | 1271541524 |       NULL |
| V1131 CYG             | 2    | 2457598.84233 | 1271014192 |       NULL |
| V1131 CYG             | 2    | 2457616.84012 | 1271208340 |       NULL |
| V1131 CYG             | 2    | 2457637.83869 | 1271339801 |       NULL |
| V1270 CYG             | 2    | 2456833.79994 | 1264776091 |       NULL |
| V1404 CYG             | 2    | 2456833.79693 | 1264776088 |       NULL |
| V1407 CYG             | 2    | 2456833.79693 | 1264776087 |       NULL |
| V1438 CYG             | 2    | 2456829.77047 | 1264755150 |       NULL |
| V1505 CYG             | 2    | 2456829.77862 | 1264755152 |       NULL |
| V1505 CYG             | 2    | 2456833.79355 | 1264776090 |       NULL |
| V2521 CYG             | 2    | 2456793.81374 | 1264623702 |       NULL |
| V4641 SGR             | 2    | 2457242.95183 | 1268294993 |       NULL |
| V4641 SGR             | 2    | 2457243.95537 | 1268307487 |       NULL |
| V5592 SGR             | 2    | 2456799.11282 | 1264656008 |       NULL |
| VSX J200500.0+503216  | 2    | 2456793.81374 | 1264623703 |       NULL |
| VV Lup                | 2    | 2456799.06603 | 1264644050 |       NULL |
| VV OCT                | 2    | 2456799.10277 | 1264656002 |       NULL |
| VX LUP                | 2    | 2456799.06603 | 1264644048 |       NULL |
| VX LUP                | 2    | 2456820.04794 | 1264718057 |       NULL |
| W SCO                 | 2    | 2456799.08156 | 1264644046 |       NULL |
| WW AQL                | 2    | 2456802.85697 | 1264656006 |       NULL |
| WW AQL                | 2    | 2456806.89285 | 1264665915 |       NULL |
| WW AQL                | 2    | 2456813.88244 | 1264697766 |       NULL |
| WW AQL                | 2    | 2456835.91747 | 1264812992 |       NULL |
| WW AQL                | 2    | 2456848.82042 | 1264844396 |       NULL |
| WW AQL                | 2    | 2456862.89589 | 1264951227 |       NULL |
| WW AQL                | 2    | 2456887.76493 | 1265042264 |       NULL |
| WW AQL                | 2    | 2456894.76720 | 1265095557 |       NULL |
| WW CET                | 2    | 2456829.32029 | 1264751642 |       NULL |
| WW CET                | 2    | 2456834.32498 | 1264776097 |       NULL |
| WW CET                | 2    | 2456847.31965 | 1264836749 |       NULL |
| WW CET                | 2    | 2456849.32324 | 1264849008 |       NULL |
| WW CET                | 2    | 2456852.32106 | 1264860972 |       NULL |
| WW CET                | 2    | 2456872.30878 | 1264968401 |       NULL |
| WW CET                | 2    | 2456875.30338 | 1264986754 |       NULL |
| WW CET                | 2    | 2456876.30681 | 1264986755 |       NULL |
| WW CET                | 2    | 2456877.23787 | 1264996847 |       NULL |
| WW CET                | 2    | 2456878.27793 | 1264996846 |       NULL |
| WW CET                | 2    | 2456879.29675 | 1264998832 |       NULL |
| WW CET                | 2    | 2456880.30137 | 1265001418 |       NULL |
| WW CET                | 2    | 2456881.29909 | 1265009243 |       NULL |
| WW CET                | 2    | 2456884.29678 | 1265018687 |       NULL |
| WW CET                | 2    | 2456893.28552 | 1265095580 |       NULL |
| WW CET                | 2    | 2456894.28532 | 1265095574 |       NULL |
| WW CET                | 2    | 2456898.28633 | 1265111700 | 1265111700 |
| WW CET                | 2    | 2456898.28633 | 1265129259 | 1265111700 |
| WW CET                | 2    | 2456901.28684 | 1265129272 |       NULL |
| WW CET                | 2    | 2456915.21370 | 1265201711 |       NULL |
| WW CET                | 2    | 2456918.21536 | 1265326460 |       NULL |
| WW CET                | 2    | 2456920.21804 | 1265338322 |       NULL |
| WW CET                | 2    | 2456927.21132 | 1265369070 |       NULL |
| WW CET                | 2    | 2456929.20009 | 1265439513 |       NULL |
| WW CET                | 2    | 2456931.21146 | 1265439521 |       NULL |
| WW CET                | 2    | 2456933.21135 | 1265439494 |       NULL |
| WW CET                | 2    | 2456939.17088 | 1265459034 |       NULL |
| WW CET                | 2    | 2456941.17227 | 1265459027 |       NULL |
| WW CET                | 2    | 2456943.16990 | 1265459019 |       NULL |
| WW CET                | 2    | 2456945.90925 | 1265487028 |       NULL |
| WW CET                | 2    | 2456947.90913 | 1265487018 |       NULL |
